instant,date,season,hr,holiday,weekday,workingday,weather,temp,atemp,hum,windspeed,casual,registered,cnt,month,year,index
15467,2012-10-11,4,15,0,4,1,1,0.52,0.5,0.34,0.1642,102,358,460,10,2012,15466
15468,2012-10-11,4,16,0,4,1,1,0.5,0.4848,0.36,0.1343,68,413,481,10,2012,15467
15469,2012-10-11,4,17,0,4,1,1,0.5,0.4848,0.39,0.2836,90,737,827,10,2012,15468
15470,2012-10-11,4,18,0,4,1,1,0.46,0.4545,0.44,0.1642,64,628,692,10,2012,15469
15471,2012-10-11,4,19,0,4,1,1,0.44,0.4394,0.51,0.1343,81,662,743,10,2012,15470
15472,2012-10-11,4,20,0,4,1,1,0.42,0.4242,0.62,0.1642,27,388,415,10,2012,15471
15473,2012-10-11,4,21,0,4,1,1,0.42,0.4242,0.62,0.1343,24,236,260,10,2012,15472
15474,2012-10-11,4,22,0,4,1,1,0.4,0.4091,0.66,0.1642,10,167,177,10,2012,15473
15475,2012-10-11,4,23,0,4,1,1,0.42,0.4242,0.58,0.0896,10,176,186,10,2012,15474
15476,2012-10-12,4,0,0,5,1,1,0.4,0.4091,0.66,0.1045,8,60,68,10,2012,15475
15477,2012-10-12,4,1,0,5,1,1,0.4,0.4091,0.66,0.0896,8,29,37,10,2012,15476
15478,2012-10-12,4,2,0,5,1,1,0.4,0.4091,0.66,0.0896,0,16,16,10,2012,15477
15479,2012-10-12,4,3,0,5,1,1,0.36,0.3636,0.76,0.0896,0,6,6,10,2012,15478
15480,2012-10-12,4,4,0,5,1,1,0.36,0.3636,0.76,0.1045,0,8,8,10,2012,15479
15481,2012-10-12,4,5,0,5,1,1,0.36,0.3636,0.81,0.0896,2,33,35,10,2012,15480
15482,2012-10-12,4,6,0,5,1,1,0.34,0.3485,0.81,0.0896,3,140,143,10,2012,15481
15483,2012-10-12,4,7,0,5,1,1,0.36,0.3636,0.81,0.0896,8,384,392,10,2012,15482
15484,2012-10-12,4,8,0,5,1,1,0.42,0.4242,0.71,0.0896,34,711,745,10,2012,15483
15485,2012-10-12,4,9,0,5,1,1,0.5,0.4848,0.39,0.2985,26,374,400,10,2012,15484
15486,2012-10-12,4,10,0,5,1,1,0.52,0.5,0.36,0.2985,75,200,275,10,2012,15485
15487,2012-10-12,4,11,0,5,1,1,0.54,0.5152,0.37,0.3582,61,252,313,10,2012,15486
15488,2012-10-12,4,12,0,5,1,1,0.54,0.5152,0.39,0.4627,75,312,387,10,2012,15487
15489,2012-10-12,4,13,0,5,1,1,0.56,0.5303,0.37,0.3881,81,300,381,10,2012,15488
15490,2012-10-12,4,14,0,5,1,1,0.56,0.5303,0.37,0.4627,109,262,371,10,2012,15489
15491,2012-10-12,4,15,0,5,1,1,0.52,0.5,0.42,0.4478,138,317,455,10,2012,15490
15492,2012-10-12,4,16,0,5,1,1,0.46,0.4545,0.41,0.3582,108,412,520,10,2012,15491
15493,2012-10-12,4,17,0,5,1,1,0.46,0.4545,0.38,0.3881,131,706,837,10,2012,15492
15494,2012-10-12,4,18,0,5,1,1,0.44,0.4394,0.38,0.2985,76,566,642,10,2012,15493
15495,2012-10-12,4,19,0,5,1,1,0.42,0.4242,0.41,0.2239,40,453,493,10,2012,15494
15496,2012-10-12,4,20,0,5,1,1,0.42,0.4242,0.47,0.1343,28,280,308,10,2012,15495
15497,2012-10-12,4,21,0,5,1,1,0.4,0.4091,0.54,0.19399999999999998,21,169,190,10,2012,15496
15498,2012-10-12,4,22,0,5,1,1,0.4,0.4091,0.47,0.2985,17,143,160,10,2012,15497
15499,2012-10-12,4,23,0,5,1,1,0.36,0.3485,0.57,0.19399999999999998,11,89,100,10,2012,15498
15500,2012-10-13,4,0,0,6,0,1,0.36,0.3636,0.57,0.0896,31,218,249,10,2012,15499
15501,2012-10-13,4,1,0,6,0,1,0.34,0.3333,0.53,0.1343,23,123,146,10,2012,15500
15502,2012-10-13,4,2,0,6,0,1,0.34,0.3333,0.53,0.19399999999999998,7,60,67,10,2012,15501
15503,2012-10-13,4,3,0,6,0,1,0.32,0.303,0.66,0.2239,2,13,15,10,2012,15502
15504,2012-10-13,4,4,0,6,0,1,0.3,0.303,0.65,0.1642,2,9,11,10,2012,15503
15505,2012-10-13,4,5,0,6,0,1,0.3,0.2879,0.61,0.19399999999999998,0,11,11,10,2012,15504
15506,2012-10-13,4,6,0,6,0,1,0.3,0.2879,0.61,0.19399999999999998,5,23,28,10,2012,15505
15507,2012-10-13,4,7,0,6,0,1,0.3,0.303,0.61,0.1642,10,60,70,10,2012,15506
15508,2012-10-13,4,8,0,6,0,1,0.34,0.3485,0.53,0.1045,23,151,174,10,2012,15507
15509,2012-10-13,4,9,0,6,0,1,0.36,0.3636,0.5,0.0896,46,220,266,10,2012,15508
15510,2012-10-13,4,10,0,6,0,1,0.4,0.4091,0.43,0.0,82,265,347,10,2012,15509
15511,2012-10-13,4,11,0,6,0,1,0.42,0.4242,0.35,0.1343,192,335,527,10,2012,15510
15512,2012-10-13,4,12,0,6,0,1,0.44,0.4394,0.35,0.0,202,371,573,10,2012,15511
15513,2012-10-13,4,13,0,6,0,1,0.46,0.4545,0.36,0.19399999999999998,235,435,670,10,2012,15512
15514,2012-10-13,4,14,0,6,0,1,0.48,0.4697,0.33,0.19399999999999998,243,354,597,10,2012,15513
15515,2012-10-13,4,15,0,6,0,1,0.5,0.4848,0.36,0.19399999999999998,251,364,615,10,2012,15514
15516,2012-10-13,4,16,0,6,0,1,0.5,0.4848,0.31,0.19399999999999998,294,343,637,10,2012,15515
15517,2012-10-13,4,17,0,6,0,1,0.46,0.4545,0.38,0.1642,193,335,528,10,2012,15516
15518,2012-10-13,4,18,0,6,0,1,0.46,0.4545,0.44,0.1343,174,299,473,10,2012,15517
15519,2012-10-13,4,19,0,6,0,1,0.44,0.4394,0.44,0.1642,73,259,332,10,2012,15518
15520,2012-10-13,4,20,0,6,0,1,0.4,0.4091,0.54,0.0896,57,198,255,10,2012,15519
15521,2012-10-13,4,21,0,6,0,1,0.4,0.4091,0.58,0.19399999999999998,47,157,204,10,2012,15520
15522,2012-10-13,4,22,0,6,0,1,0.4,0.4091,0.62,0.0,33,156,189,10,2012,15521
15523,2012-10-13,4,23,0,6,0,1,0.42,0.4242,0.58,0.2985,27,98,125,10,2012,15522
15524,2012-10-14,4,0,0,0,0,1,0.4,0.4091,0.71,0.2537,8,103,111,10,2012,15523
15525,2012-10-14,4,1,0,0,0,1,0.42,0.4242,0.77,0.2836,16,96,112,10,2012,15524
15526,2012-10-14,4,2,0,0,0,1,0.4,0.4091,0.76,0.0896,8,58,66,10,2012,15525
15527,2012-10-14,4,3,0,0,0,1,0.42,0.4242,0.77,0.2985,3,25,28,10,2012,15526
15528,2012-10-14,4,4,0,0,0,1,0.42,0.4242,0.77,0.2836,2,10,12,10,2012,15527
15529,2012-10-14,4,5,0,0,0,1,0.4,0.4091,0.82,0.19399999999999998,5,6,11,10,2012,15528
15530,2012-10-14,4,6,0,0,0,1,0.4,0.4091,0.82,0.1642,4,20,24,10,2012,15529
15531,2012-10-14,4,7,0,0,0,1,0.42,0.4242,0.82,0.2239,7,44,51,10,2012,15530
15532,2012-10-14,4,8,0,0,0,1,0.44,0.4394,0.77,0.19399999999999998,28,104,132,10,2012,15531
15533,2012-10-14,4,9,0,0,0,2,0.48,0.4697,0.67,0.2836,62,161,223,10,2012,15532
15534,2012-10-14,4,10,0,0,0,1,0.54,0.5152,0.56,0.19399999999999998,150,278,428,10,2012,15533
15535,2012-10-14,4,11,0,0,0,1,0.56,0.5303,0.52,0.2985,156,338,494,10,2012,15534
15536,2012-10-14,4,12,0,0,0,1,0.62,0.6212,0.46,0.3284,200,362,562,10,2012,15535
15537,2012-10-14,4,13,0,0,0,1,0.64,0.6212,0.41,0.4478,218,401,619,10,2012,15536
15538,2012-10-14,4,14,0,0,0,1,0.66,0.6212,0.39,0.4179,249,368,617,10,2012,15537
15539,2012-10-14,4,15,0,0,0,1,0.66,0.6212,0.39,0.4179,213,355,568,10,2012,15538
15540,2012-10-14,4,16,0,0,0,1,0.64,0.6212,0.41,0.2985,203,378,581,10,2012,15539
15541,2012-10-14,4,17,0,0,0,1,0.64,0.6212,0.44,0.19399999999999998,193,346,539,10,2012,15540
15542,2012-10-14,4,18,0,0,0,1,0.58,0.5455,0.6,0.2537,134,319,453,10,2012,15541
15543,2012-10-14,4,19,0,0,0,1,0.56,0.5303,0.64,0.2239,68,268,336,10,2012,15542
15544,2012-10-14,4,20,0,0,0,1,0.54,0.5152,0.73,0.2239,48,198,246,10,2012,15543
15545,2012-10-14,4,21,0,0,0,1,0.56,0.5303,0.73,0.4478,40,156,196,10,2012,15544
15546,2012-10-14,4,22,0,0,0,1,0.56,0.5303,0.73,0.3881,38,87,125,10,2012,15545
15547,2012-10-14,4,23,0,0,0,2,0.56,0.5303,0.68,0.2836,27,78,105,10,2012,15546
15548,2012-10-15,4,0,0,1,1,2,0.56,0.5303,0.73,0.2537,17,31,48,10,2012,15547
15549,2012-10-15,4,1,0,1,1,2,0.58,0.5455,0.64,0.3881,5,24,29,10,2012,15548
15550,2012-10-15,4,2,0,1,1,2,0.58,0.5455,0.64,0.3582,1,5,6,10,2012,15549
15551,2012-10-15,4,3,0,1,1,2,0.56,0.5303,0.73,0.2537,2,2,4,10,2012,15550
15552,2012-10-15,4,4,0,1,1,2,0.56,0.5303,0.68,0.2239,1,9,10,10,2012,15551
15553,2012-10-15,4,5,0,1,1,2,0.56,0.5303,0.73,0.2836,2,38,40,10,2012,15552
15554,2012-10-15,4,6,0,1,1,2,0.56,0.5303,0.73,0.2985,6,141,147,10,2012,15553
15555,2012-10-15,4,7,0,1,1,2,0.58,0.5455,0.68,0.3284,15,461,476,10,2012,15554
15556,2012-10-15,4,8,0,1,1,2,0.6,0.6061,0.64,0.3881,24,713,737,10,2012,15555
15557,2012-10-15,4,9,0,1,1,3,0.6,0.5909,0.69,0.3881,31,328,359,10,2012,15556
15558,2012-10-15,4,10,0,1,1,2,0.6,0.5909,0.73,0.3881,43,125,168,10,2012,15557
15559,2012-10-15,4,11,0,1,1,2,0.6,0.5909,0.73,0.3881,88,175,263,10,2012,15558
15560,2012-10-15,4,12,0,1,1,3,0.6,0.5758,0.78,0.3284,73,211,284,10,2012,15559
15561,2012-10-15,4,13,0,1,1,2,0.56,0.5303,0.88,0.2239,37,109,146,10,2012,15560
15562,2012-10-15,4,14,0,1,1,2,0.6,0.5758,0.78,0.2836,57,128,185,10,2012,15561
15563,2012-10-15,4,15,0,1,1,1,0.6,0.5758,0.78,0.3284,70,190,260,10,2012,15562
15564,2012-10-15,4,16,0,1,1,1,0.56,0.5303,0.64,0.2985,76,371,447,10,2012,15563
15565,2012-10-15,4,17,0,1,1,1,0.56,0.5303,0.64,0.2537,96,670,766,10,2012,15564
15566,2012-10-15,4,18,0,1,1,3,0.54,0.5152,0.77,0.1343,52,540,592,10,2012,15565
15567,2012-10-15,4,19,0,1,1,3,0.52,0.5,0.83,0.0896,12,227,239,10,2012,15566
15568,2012-10-15,4,20,0,1,1,2,0.52,0.5,0.72,0.3881,19,237,256,10,2012,15567
15569,2012-10-15,4,21,0,1,1,1,0.52,0.5,0.59,0.3284,16,190,206,10,2012,15568
15570,2012-10-15,4,22,0,1,1,1,0.5,0.4848,0.59,0.2836,8,118,126,10,2012,15569
15571,2012-10-15,4,23,0,1,1,1,0.46,0.4545,0.63,0.2239,9,72,81,10,2012,15570
15572,2012-10-16,4,0,0,2,1,1,0.46,0.4545,0.63,0.3881,3,45,48,10,2012,15571
15573,2012-10-16,4,1,0,2,1,1,0.44,0.4394,0.67,0.19399999999999998,4,9,13,10,2012,15572
15574,2012-10-16,4,2,0,2,1,1,0.44,0.4394,0.67,0.1343,2,1,3,10,2012,15573
15575,2012-10-16,4,3,0,2,1,1,0.42,0.4242,0.67,0.1045,0,2,2,10,2012,15574
15576,2012-10-16,4,4,0,2,1,1,0.42,0.4242,0.67,0.1642,0,7,7,10,2012,15575
15577,2012-10-16,4,5,0,2,1,1,0.42,0.4242,0.67,0.2537,5,47,52,10,2012,15576
15578,2012-10-16,4,6,0,2,1,1,0.42,0.4242,0.67,0.1642,4,168,172,10,2012,15577
15579,2012-10-16,4,7,0,2,1,1,0.42,0.4242,0.67,0.0896,20,505,525,10,2012,15578
15580,2012-10-16,4,8,0,2,1,1,0.44,0.4394,0.62,0.0,35,800,835,10,2012,15579
15581,2012-10-16,4,9,0,2,1,1,0.48,0.4697,0.55,0.2537,32,323,355,10,2012,15580
15582,2012-10-16,4,10,0,2,1,1,0.5,0.4848,0.48,0.2836,65,157,222,10,2012,15581
15583,2012-10-16,4,11,0,2,1,1,0.5,0.4848,0.45,0.4179,56,172,228,10,2012,15582
15584,2012-10-16,4,12,0,2,1,2,0.52,0.5,0.45,0.3284,69,256,325,10,2012,15583
15585,2012-10-16,4,13,0,2,1,1,0.52,0.5,0.45,0.2836,68,260,328,10,2012,15584
15586,2012-10-16,4,14,0,2,1,1,0.54,0.5152,0.39,0.2537,94,214,308,10,2012,15585
15587,2012-10-16,4,15,0,2,1,1,0.54,0.5152,0.41,0.3284,76,270,346,10,2012,15586
15588,2012-10-16,4,16,0,2,1,1,0.54,0.5152,0.39,0.2836,79,367,446,10,2012,15587
15589,2012-10-16,4,17,0,2,1,1,0.52,0.5,0.39,0.19399999999999998,104,839,943,10,2012,15588
15590,2012-10-16,4,18,0,2,1,1,0.5,0.4848,0.42,0.1642,71,767,838,10,2012,15589
15591,2012-10-16,4,19,0,2,1,1,0.48,0.4697,0.48,0.0,40,491,531,10,2012,15590
15592,2012-10-16,4,20,0,2,1,1,0.46,0.4545,0.55,0.0,35,397,432,10,2012,15591
15593,2012-10-16,4,21,0,2,1,1,0.46,0.4545,0.63,0.0,19,176,195,10,2012,15592
15594,2012-10-16,4,22,0,2,1,1,0.4,0.4091,0.71,0.0896,18,163,181,10,2012,15593
15595,2012-10-16,4,23,0,2,1,1,0.4,0.4091,0.71,0.0,23,176,199,10,2012,15594
15596,2012-10-17,4,0,0,3,1,1,0.38,0.3939,0.76,0.0,1,48,49,10,2012,15595
15597,2012-10-17,4,1,0,3,1,1,0.38,0.3939,0.76,0.0,3,14,17,10,2012,15596
15598,2012-10-17,4,2,0,3,1,1,0.38,0.3939,0.76,0.0,4,12,16,10,2012,15597
15599,2012-10-17,4,3,0,3,1,1,0.36,0.3788,0.87,0.0,0,7,7,10,2012,15598
15600,2012-10-17,4,4,0,3,1,1,0.36,0.3636,0.81,0.0896,0,4,4,10,2012,15599
15601,2012-10-17,4,5,0,3,1,2,0.36,0.3788,0.81,0.0,2,39,41,10,2012,15600
15602,2012-10-17,4,6,0,3,1,1,0.38,0.3939,0.82,0.0,7,171,178,10,2012,15601
15603,2012-10-17,4,7,0,3,1,1,0.36,0.3636,0.81,0.1045,15,449,464,10,2012,15602
15604,2012-10-17,4,8,0,3,1,2,0.4,0.4091,0.76,0.0,38,779,817,10,2012,15603
15605,2012-10-17,4,9,0,3,1,2,0.42,0.4242,0.77,0.0,38,344,382,10,2012,15604
15606,2012-10-17,4,10,0,3,1,2,0.46,0.4545,0.67,0.0,60,168,228,10,2012,15605
15607,2012-10-17,4,11,0,3,1,2,0.5,0.4848,0.51,0.0896,78,156,234,10,2012,15606
15608,2012-10-17,4,12,0,3,1,2,0.52,0.5,0.48,0.1642,71,261,332,10,2012,15607
15609,2012-10-17,4,13,0,3,1,2,0.54,0.5152,0.49,0.1343,73,237,310,10,2012,15608
15610,2012-10-17,4,14,0,3,1,2,0.56,0.5303,0.43,0.1642,82,188,270,10,2012,15609
15611,2012-10-17,4,15,0,3,1,2,0.58,0.5455,0.43,0.2239,62,239,301,10,2012,15610
15612,2012-10-17,4,16,0,3,1,1,0.56,0.5303,0.52,0.19399999999999998,70,396,466,10,2012,15611
15613,2012-10-17,4,17,0,3,1,1,0.54,0.5152,0.56,0.1045,122,766,888,10,2012,15612
15614,2012-10-17,4,18,0,3,1,1,0.52,0.5,0.59,0.1642,90,794,884,10,2012,15613
15615,2012-10-17,4,19,0,3,1,1,0.5,0.4848,0.72,0.19399999999999998,49,467,516,10,2012,15614
15616,2012-10-17,4,20,0,3,1,1,0.5,0.4848,0.72,0.1343,54,360,414,10,2012,15615
15617,2012-10-17,4,21,0,3,1,1,0.46,0.4545,0.82,0.19399999999999998,28,301,329,10,2012,15616
15618,2012-10-17,4,22,0,3,1,1,0.46,0.4545,0.88,0.2537,17,198,215,10,2012,15617
15619,2012-10-17,4,23,0,3,1,1,0.46,0.4545,0.88,0.2239,15,84,99,10,2012,15618
15620,2012-10-18,4,0,0,4,1,1,0.46,0.4545,0.88,0.19399999999999998,4,53,57,10,2012,15619
15621,2012-10-18,4,1,0,4,1,1,0.46,0.4545,0.82,0.2239,0,14,14,10,2012,15620
15622,2012-10-18,4,2,0,4,1,1,0.46,0.4545,0.82,0.19399999999999998,1,13,14,10,2012,15621
15623,2012-10-18,4,3,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5,10,2012,15622
15624,2012-10-18,4,4,0,4,1,1,0.44,0.4394,0.88,0.2239,0,5,5,10,2012,15623
15625,2012-10-18,4,5,0,4,1,1,0.44,0.4394,0.82,0.2239,1,41,42,10,2012,15624
15626,2012-10-18,4,6,0,4,1,1,0.44,0.4394,0.88,0.2985,3,150,153,10,2012,15625
15627,2012-10-18,4,7,0,4,1,1,0.44,0.4394,0.88,0.2537,20,488,508,10,2012,15626
15628,2012-10-18,4,8,0,4,1,1,0.46,0.4545,0.82,0.2537,31,803,834,10,2012,15627
15629,2012-10-18,4,9,0,4,1,2,0.5,0.4848,0.77,0.1642,41,346,387,10,2012,15628
15630,2012-10-18,4,10,0,4,1,2,0.52,0.5,0.68,0.2239,60,158,218,10,2012,15629
15631,2012-10-18,4,11,0,4,1,2,0.56,0.5303,0.56,0.2239,79,189,268,10,2012,15630
15632,2012-10-18,4,12,0,4,1,2,0.6,0.6212,0.53,0.2537,93,284,377,10,2012,15631
15633,2012-10-18,4,13,0,4,1,1,0.62,0.6212,0.53,0.3582,96,236,332,10,2012,15632
15634,2012-10-18,4,14,0,4,1,2,0.62,0.6212,0.5,0.2985,94,191,285,10,2012,15633
15635,2012-10-18,4,15,0,4,1,2,0.6,0.6061,0.6,0.19399999999999998,69,284,353,10,2012,15634
15636,2012-10-18,4,16,0,4,1,1,0.6,0.6212,0.56,0.2836,94,356,450,10,2012,15635
15637,2012-10-18,4,17,0,4,1,2,0.58,0.5455,0.64,0.3284,102,788,890,10,2012,15636
15638,2012-10-18,4,18,0,4,1,2,0.56,0.5303,0.64,0.3284,68,720,788,10,2012,15637
15639,2012-10-18,4,19,0,4,1,2,0.56,0.5303,0.68,0.2985,42,471,513,10,2012,15638
15640,2012-10-18,4,20,0,4,1,2,0.56,0.5303,0.68,0.2537,39,348,387,10,2012,15639
15641,2012-10-18,4,21,0,4,1,2,0.54,0.5152,0.77,0.19399999999999998,38,245,283,10,2012,15640
15642,2012-10-18,4,22,0,4,1,2,0.54,0.5152,0.83,0.19399999999999998,27,202,229,10,2012,15641
15643,2012-10-18,4,23,0,4,1,2,0.54,0.5152,0.83,0.0,6,111,117,10,2012,15642
15644,2012-10-19,4,0,0,5,1,2,0.56,0.5303,0.83,0.1045,5,51,56,10,2012,15643
15645,2012-10-19,4,1,0,5,1,3,0.54,0.5152,0.88,0.0,4,12,16,10,2012,15644
15646,2012-10-19,4,2,0,5,1,2,0.54,0.5152,0.88,0.0,1,9,10,10,2012,15645
15647,2012-10-19,4,3,0,5,1,2,0.56,0.5303,0.83,0.0,0,5,5,10,2012,15646
15648,2012-10-19,4,4,0,5,1,2,0.56,0.5303,0.83,0.0,1,5,6,10,2012,15647
15649,2012-10-19,4,5,0,5,1,2,0.54,0.5152,0.88,0.0,1,35,36,10,2012,15648
15650,2012-10-19,4,6,0,5,1,3,0.54,0.5152,0.94,0.1642,5,126,131,10,2012,15649
15651,2012-10-19,4,7,0,5,1,3,0.54,0.5152,0.94,0.0,5,149,154,10,2012,15650
15652,2012-10-19,4,8,0,5,1,2,0.54,0.5152,0.94,0.1045,20,447,467,10,2012,15651
15653,2012-10-19,4,9,0,5,1,2,0.54,0.5152,0.94,0.1045,26,363,389,10,2012,15652
15654,2012-10-19,4,10,0,5,1,2,0.58,0.5455,0.88,0.19399999999999998,26,198,224,10,2012,15653
15655,2012-10-19,4,11,0,5,1,1,0.6,0.5606,0.83,0.19399999999999998,41,211,252,10,2012,15654
15656,2012-10-19,4,12,0,5,1,1,0.64,0.6061,0.69,0.2239,74,258,332,10,2012,15655
15657,2012-10-19,4,13,0,5,1,1,0.62,0.5909,0.73,0.2239,87,288,375,10,2012,15656
15658,2012-10-19,4,14,0,5,1,1,0.66,0.6212,0.61,0.2537,88,277,365,10,2012,15657
15659,2012-10-19,4,15,0,5,1,1,0.64,0.6061,0.65,0.2985,93,302,395,10,2012,15658
15660,2012-10-19,4,16,0,5,1,3,0.62,0.6061,0.69,0.3582,131,434,565,10,2012,15659
15661,2012-10-19,4,17,0,5,1,3,0.62,0.6061,0.69,0.3582,48,377,425,10,2012,15660
15662,2012-10-19,4,18,0,5,1,1,0.56,0.5303,0.83,0.1045,21,212,233,10,2012,15661
15663,2012-10-19,4,19,0,5,1,1,0.54,0.5152,0.88,0.1642,19,213,232,10,2012,15662
15664,2012-10-19,4,20,0,5,1,1,0.52,0.5,0.77,0.19399999999999998,13,216,229,10,2012,15663
15665,2012-10-19,4,21,0,5,1,1,0.5,0.4848,0.77,0.0,17,189,206,10,2012,15664
15666,2012-10-19,4,22,0,5,1,1,0.5,0.4848,0.77,0.0896,14,176,190,10,2012,15665
15667,2012-10-19,4,23,0,5,1,1,0.46,0.4545,0.88,0.1045,13,118,131,10,2012,15666
15668,2012-10-20,4,0,0,6,0,1,0.46,0.4545,0.82,0.1343,13,110,123,10,2012,15667
15669,2012-10-20,4,1,0,6,0,1,0.46,0.4545,0.72,0.1343,2,93,95,10,2012,15668
15670,2012-10-20,4,2,0,6,0,1,0.44,0.4394,0.77,0.1045,9,69,78,10,2012,15669
15671,2012-10-20,4,3,0,6,0,1,0.42,0.4242,0.77,0.1343,2,27,29,10,2012,15670
15672,2012-10-20,4,4,0,6,0,1,0.44,0.4394,0.72,0.0,9,9,18,10,2012,15671
15673,2012-10-20,4,5,0,6,0,1,0.4,0.4091,0.82,0.0,6,7,13,10,2012,15672
15674,2012-10-20,4,6,0,6,0,1,0.42,0.4242,0.71,0.0,5,26,31,10,2012,15673
15675,2012-10-20,4,7,0,6,0,1,0.4,0.4091,0.82,0.0,6,59,65,10,2012,15674
15676,2012-10-20,4,8,0,6,0,1,0.46,0.4545,0.67,0.1343,29,164,193,10,2012,15675
15677,2012-10-20,4,9,0,6,0,1,0.5,0.4848,0.59,0.1343,106,257,363,10,2012,15676
15678,2012-10-20,4,10,0,6,0,1,0.52,0.5,0.52,0.1343,111,312,423,10,2012,15677
15679,2012-10-20,4,11,0,6,0,1,0.54,0.5152,0.52,0.2239,204,408,612,10,2012,15678
15680,2012-10-20,4,12,0,6,0,1,0.56,0.5303,0.46,0.1045,267,436,703,10,2012,15679
15681,2012-10-20,4,13,0,6,0,1,0.56,0.5303,0.43,0.1642,273,441,714,10,2012,15680
15682,2012-10-20,4,14,0,6,0,1,0.56,0.5303,0.4,0.0,335,376,711,10,2012,15681
15683,2012-10-20,4,15,0,6,0,1,0.56,0.5303,0.43,0.0,308,403,711,10,2012,15682
15684,2012-10-20,4,16,0,6,0,1,0.54,0.5152,0.42,0.2836,325,366,691,10,2012,15683
15685,2012-10-20,4,17,0,6,0,1,0.54,0.5152,0.37,0.2239,347,384,731,10,2012,15684
15686,2012-10-20,4,18,0,6,0,1,0.52,0.5,0.39,0.2239,165,356,521,10,2012,15685
15687,2012-10-20,4,19,0,6,0,1,0.5,0.4848,0.45,0.1343,77,268,345,10,2012,15686
15688,2012-10-20,4,20,0,6,0,1,0.5,0.4848,0.39,0.2239,61,198,259,10,2012,15687
15689,2012-10-20,4,21,0,6,0,1,0.46,0.4545,0.47,0.2239,72,224,296,10,2012,15688
15690,2012-10-20,4,22,0,6,0,1,0.44,0.4394,0.51,0.1045,47,155,202,10,2012,15689
15691,2012-10-20,4,23,0,6,0,1,0.42,0.4242,0.58,0.0,27,136,163,10,2012,15690
15692,2012-10-21,4,0,0,0,0,1,0.44,0.4394,0.54,0.1642,35,119,154,10,2012,15691
15693,2012-10-21,4,1,0,0,0,1,0.42,0.4242,0.58,0.2239,20,97,117,10,2012,15692
15694,2012-10-21,4,2,0,0,0,1,0.4,0.4091,0.62,0.1642,44,88,132,10,2012,15693
15695,2012-10-21,4,3,0,0,0,1,0.38,0.3939,0.66,0.0896,12,29,41,10,2012,15694
15696,2012-10-21,4,4,0,0,0,1,0.36,0.3485,0.71,0.1642,8,13,21,10,2012,15695
15697,2012-10-21,4,5,0,0,0,1,0.38,0.3939,0.66,0.0896,6,4,10,10,2012,15696
15698,2012-10-21,4,6,0,0,0,1,0.4,0.4091,0.62,0.0,8,18,26,10,2012,15697
15699,2012-10-21,4,7,0,0,0,1,0.4,0.4091,0.62,0.0,13,43,56,10,2012,15698
15700,2012-10-21,4,8,0,0,0,1,0.42,0.4242,0.67,0.0,39,104,143,10,2012,15699
15701,2012-10-21,4,9,0,0,0,1,0.46,0.4545,0.55,0.1642,77,192,269,10,2012,15700
15702,2012-10-21,4,10,0,0,0,1,0.5,0.4848,0.48,0.2985,167,276,443,10,2012,15701
15703,2012-10-21,4,11,0,0,0,1,0.52,0.5,0.44,0.3284,191,356,547,10,2012,15702
15704,2012-10-21,4,12,0,0,0,1,0.54,0.5152,0.39,0.3284,236,439,675,10,2012,15703
15705,2012-10-21,4,13,0,0,0,1,0.56,0.5303,0.37,0.2537,243,383,626,10,2012,15704
15706,2012-10-21,4,14,0,0,0,1,0.56,0.5303,0.35,0.19399999999999998,235,405,640,10,2012,15705
15707,2012-10-21,4,15,0,0,0,1,0.56,0.5303,0.35,0.3284,240,383,623,10,2012,15706
15708,2012-10-21,4,16,0,0,0,1,0.54,0.5152,0.37,0.2239,182,409,591,10,2012,15707
15709,2012-10-21,4,17,0,0,0,1,0.52,0.5,0.39,0.2537,153,338,491,10,2012,15708
15710,2012-10-21,4,18,0,0,0,1,0.52,0.5,0.39,0.19399999999999998,71,342,413,10,2012,15709
15711,2012-10-21,4,19,0,0,0,1,0.5,0.4848,0.42,0.1642,50,216,266,10,2012,15710
15712,2012-10-21,4,20,0,0,0,1,0.48,0.4697,0.44,0.19399999999999998,35,160,195,10,2012,15711
15713,2012-10-21,4,21,0,0,0,1,0.42,0.4242,0.54,0.1642,42,124,166,10,2012,15712
15714,2012-10-21,4,22,0,0,0,1,0.42,0.4242,0.54,0.0,18,95,113,10,2012,15713
15715,2012-10-21,4,23,0,0,0,1,0.44,0.4394,0.54,0.0,7,59,66,10,2012,15714
15716,2012-10-22,4,0,0,1,1,1,0.4,0.4091,0.62,0.0,3,28,31,10,2012,15715
15717,2012-10-22,4,1,0,1,1,1,0.4,0.4091,0.71,0.0,0,11,11,10,2012,15716
15718,2012-10-22,4,2,0,1,1,1,0.38,0.3939,0.71,0.0,1,4,5,10,2012,15717
15719,2012-10-22,4,3,0,1,1,1,0.4,0.4091,0.62,0.0,1,5,6,10,2012,15718
15720,2012-10-22,4,4,0,1,1,1,0.38,0.3939,0.66,0.0,1,6,7,10,2012,15719
15721,2012-10-22,4,5,0,1,1,1,0.38,0.3939,0.76,0.0896,2,44,46,10,2012,15720
15722,2012-10-22,4,6,0,1,1,1,0.36,0.3636,0.76,0.0896,4,140,144,10,2012,15721
15723,2012-10-22,4,7,0,1,1,1,0.38,0.3939,0.66,0.0896,15,437,452,10,2012,15722
